Temperature,Humidity,Pressure,Rain,Wind Direction,Wind Speed
22.0,72.0,993.0,0.0,160.0,1.4
21.0,74.0,993.0,0.0,120.0,1.4
21.6,69.0,993.4,0.0,80.0,1.2
20.9,83.0,993.4,0.0,0.0,0.0
19.6,85.0,993.1,0.0,0.0,0.0
19.8,86.0,992.9,0.0,90.0,1.9
19.2,87.0,993.1,0.0,90.0,1.4
18.3,90.0,993.1,0.0,100.0,1.4
17.5,91.0,993.7,0.0,120.0,1.2
22.0,72.0,994.1,0.0,90.0,1.3
25.7,54.0,994.8,0.0,280.0,1.3
26.6,49.0,995.2,0.0,260.0,2.4
27.0,48.0,995.5,0.0,220.0,3.0
25.7,54.0,995.8,0.0,190.0,5.1
25.0,59.0,996.4,0.0,190.0,6.4
24.8,62.0,997.1,0.0,190.0,6.9
22.8,68.0,998.1,0.0,170.0,5.7
21.7,70.0,998.4,0.0,140.0,4.7
21.3,66.0,998.5,0.0,140.0,4.0
20.7,70.0,998.8,0.0,150.0,4.1
19.6,75.0,999.4,0.0,140.0,4.2
19.5,71.0,1000.2,0.0,120.0,4.1
19.1,73.0,1001.2,0.0,120.0,3.5
18.9,71.0,1001.8,0.0,120.0,3.5
19.0,70.0,1002.2,0.0,100.0,2.3
18.6,72.0,1001.9,0.0,100.0,3.3
18.6,72.0,1001.7,0.0,100.0,3.3
18.6,73.0,1001.6,0.0,100.0,2.2
18.5,72.0,1001.6,0.0,110.0,2.1
18.3,73.0,1000.7,0.0,90.0,1.9
17.5,77.0,999.8,0.0,80.0,2.5
17.3,81.0,1000.4,0.0,130.0,1.1
17.4,81.0,1000.4,0.0,150.0,1.5
19.2,74.0,1000.7,0.0,120.0,1.6
22.3,61.0,1000.4,0.0,90.0,3.0
24.3,54.0,999.6,0.0,80.0,4.0
27.1,47.0,998.7,0.0,90.0,4.3
29.1,42.0,997.6,0.0,70.0,4.2
30.5,37.0,996.2,0.0,70.0,4.2
31.1,36.0,995.0,0.0,70.0,3.6
32.7,33.0,993.5,0.0,70.0,3.2
34.0,31.0,992.4,0.0,80.0,2.6
34.6,30.0,991.7,0.0,90.0,3.0
32.1,42.0,991.4,0.0,110.0,4.7
30.2,48.0,991.4,0.0,110.0,5.2
25.8,56.0,992.2,0.0,80.0,4.6
23.1,74.0,993.5,0.0,20.0,1.4
22.4,82.0,993.8,0.0,110.0,1.1
21.0,87.0,993.8,0.0,0.0,0.0
20.7,84.0,994.1,0.0,160.0,1.4
20.4,84.0,994.4,0.0,280.0,1.2
19.6,88.0,994.3,0.0,0.0,0.0
19.8,89.0,994.1,0.0,90.0,2.5
19.8,89.0,994.0,0.0,90.0,1.7
19.3,91.0,994.0,0.0,100.0,1.3
18.4,92.0,994.0,0.0,80.0,2.2
18.5,86.0,995.2,0.0,100.0,3.1
21.3,72.0,995.9,0.0,90.0,2.5
23.5,60.0,996.7,0.0,140.0,1.7
25.3,55.0,997.0,0.0,180.0,2.2
27.7,48.0,996.9,0.0,170.0,2.1
29.3,45.0,996.5,0.0,170.0,2.3
28.5,47.0,996.1,0.0,170.0,3.3
28.2,44.0,996.2,0.0,170.0,4.8
27.5,43.0,996.2,0.0,170.0,5.6
27.0,42.0,996.1,0.0,170.0,5.9
28.0,37.0,996.1,0.0,170.0,6.0
27.1,37.0,996.6,0.0,180.0,6.0
25.4,42.0,997.1,0.0,180.0,6.0
23.0,51.0,998.2,0.0,150.0,3.3
20.2,63.0,998.8,0.0,100.0,2.2
18.8,70.0,999.5,0.0,90.0,2.9
18.1,72.0,1000.2,0.0,90.0,2.6
16.9,77.0,1000.4,0.0,120.0,1.2
15.9,83.0,1000.7,0.0,0.0,0.0
15.1,85.0,1000.7,0.0,110.0,1.5
15.0,84.0,1000.5,0.0,90.0,1.6
15.4,85.0,1000.2,0.0,100.0,1.9
14.8,85.0,1000.0,0.0,80.0,3.2
15.3,84.0,1000.0,0.0,90.0,4.2
15.2,86.0,1000.4,0.0,80.0,3.9
18.7,77.0,1000.8,0.0,70.0,2.8
23.8,56.0,1001.0,0.0,80.0,2.5
25.0,52.0,1001.4,0.0,210.0,2.4
27.0,47.0,1000.8,0.0,210.0,2.3
26.4,48.0,1000.6,0.0,190.0,1.7
29.2,39.0,1000.3,0.0,190.0,1.9
29.2,41.0,999.9,0.0,110.0,2.1
30.4,39.0,999.5,0.0,150.0,4.3
30.2,38.0,999.4,0.0,150.0,5.0
29.2,40.0,999.7,0.0,170.0,5.5
27.8,43.0,1000.0,0.0,180.0,5.3
25.9,48.0,1000.4,0.0,180.0,5.3
23.5,53.0,1001.3,0.0,180.0,4.8
21.0,63.0,1002.4,0.0,170.0,3.6
20.2,65.0,1003.7,0.0,100.0,2.1
18.6,73.0,1004.5,0.0,90.0,2.1
17.7,78.0,1004.6,0.0,90.0,2.6
16.7,81.0,1004.5,0.0,100.0,1.7
15.5,83.0,1004.1,0.0,90.0,1.6
14.6,86.0,1003.8,0.0,0.0,0.0
13.7,88.0,1003.5,0.0,160.0,1.6
13.6,90.0,1003.4,0.0,100.0,1.7
14.3,88.0,1003.0,0.0,90.0,3.3
14.3,87.0,1003.0,0.0,100.0,2.1
18.0,75.0,1003.2,0.0,80.0,2.2
22.3,61.0,1003.0,0.0,0.0,0.0
25.5,50.0,1002.4,0.0,280.0,1.3
28.6,40.0,1001.8,0.0,10.0,1.5
30.7,37.0,1001.2,0.0,130.0,2.1
31.3,38.0,1000.5,0.0,180.0,2.7
32.6,37.0,999.9,0.0,220.0,4.9
32.7,38.0,999.3,0.0,190.0,5.4
32.8,39.0,998.9,0.0,150.0,5.5
33.5,38.0,998.4,0.0,140.0,5.3
32.1,42.0,998.4,0.0,110.0,4.9
30.0,45.0,998.5,0.0,110.0,5.2
27.7,51.0,999.3,0.0,110.0,4.1
25.4,55.0,1000.0,0.0,100.0,3.8
23.6,62.0,1000.6,0.0,90.0,3.3
22.4,71.0,1000.4,0.0,90.0,3.6
20.7,78.0,1000.6,0.0,80.0,2.5
19.3,84.0,1000.2,0.0,50.0,1.8
18.3,87.0,999.8,0.0,0.0,0.0
16.9,89.0,999.4,0.0,0.0,0.0
16.5,91.0,999.3,0.0,140.0,1.5
15.9,92.0,999.2,0.0,130.0,1.3
15.6,92.0,999.6,0.0,0.0,0.0
16.2,93.0,999.6,0.0,110.0,1.3
19.5,86.0,999.5,0.0,80.0,1.6
24.4,67.0,999.3,0.0,80.0,1.9
27.5,56.0,998.7,0.0,0.0,0.0
31.6,47.0,998.2,0.0,270.0,1.4
33.5,43.0,997.6,0.0,270.0,2.1
36.3,36.0,996.6,0.0,210.0,2.0
37.2,36.0,996.1,0.0,220.0,3.9
38.7,33.0,995.3,0.0,220.0,5.1
39.4,31.0,995.2,0.0,180.0,4.4
38.6,27.0,995.3,0.0,170.0,5.2
36.3,27.0,995.6,0.0,170.0,5.7
35.7,22.0,996.0,0.0,170.0,4.9
31.1,43.0,997.3,0.0,110.0,4.1
26.2,73.0,998.4,0.0,110.0,2.5
22.5,86.0,999.0,0.0,260.0,2.0
21.5,91.0,1000.1,0.0,250.0,1.7
21.9,92.0,1000.9,0.0,270.0,1.4
22.0,91.0,1001.3,0.0,250.0,1.2
22.2,90.0,1001.2,0.0,220.0,1.4
22.4,90.0,1000.8,0.0,0.0,0.0
22.5,90.0,1000.8,0.0,0.0,0.0
22.5,91.0,1000.7,0.0,0.0,0.0
22.7,90.0,1000.6,0.0,0.0,0.0
22.7,90.0,1000.7,0.0,0.0,0.0
24.0,85.0,1000.7,0.0,0.0,0.0
26.1,76.0,1000.8,0.0,0.0,0.0
28.3,66.0,1000.4,0.0,70.0,1.5
30.4,60.0,999.7,0.0,120.0,1.9
33.6,44.0,998.8,0.0,110.0,2.1
35.0,40.0,998.0,0.0,90.0,2.6
35.4,44.0,997.4,0.0,110.0,3.6
35.1,45.0,996.7,0.0,150.0,5.1
34.4,44.0,996.4,0.0,160.0,5.2
34.3,45.0,995.9,0.0,170.0,4.5
34.3,48.0,995.5,0.0,160.0,4.0
33.3,50.0,995.6,0.0,140.0,3.9
30.6,53.0,996.0,0.0,110.0,3.8
28.0,63.0,996.1,0.0,110.0,3.6
26.0,72.0,996.1,0.0,100.0,2.9
24.6,79.0,996.5,0.0,90.0,2.3
23.0,83.0,996.3,0.0,50.0,1.6
21.9,86.0,995.9,0.0,0.0,0.0
21.2,88.0,995.3,0.0,0.0,0.0
20.9,91.0,994.6,0.0,0.0,0.0
19.7,92.0,994.1,0.0,0.0,0.0
20.0,92.0,993.6,0.0,0.0,0.0
20.9,92.0,993.8,0.0,0.0,0.0
21.1,92.0,994.0,0.0,0.0,0.0
21.5,92.0,994.0,0.0,0.0,0.0
24.0,82.0,993.6,0.0,40.0,1.1
28.0,67.0,992.4,0.0,80.0,2.6
33.6,49.0,991.9,0.0,70.0,1.4
36.8,39.0,990.9,0.0,320.0,1.7
40.6,29.0,989.6,0.0,340.0,1.6
43.6,20.0,988.0,0.0,20.0,1.8
44.9,14.0,987.1,0.0,340.0,2.1
45.6,14.0,986.4,0.0,220.0,2.0
45.5,14.0,985.7,0.0,190.0,1.8
44.4,17.0,985.1,0.0,130.0,3.2
39.3,31.0,985.9,0.0,120.0,5.0
33.8,39.0,989.0,0.0,220.0,4.4
33.6,32.0,989.5,0.0,230.0,6.0
35.1,24.0,987.3,0.0,200.0,6.0
32.1,35.0,989.8,0.0,220.0,3.3
29.7,43.0,989.5,0.0,180.0,2.0
29.2,45.0,989.6,0.0,100.0,2.9
26.8,54.0,989.9,0.0,130.0,3.9
24.7,64.0,990.7,0.0,70.0,2.7
22.7,70.0,990.3,0.0,100.0,4.0
21.3,76.0,990.2,0.0,100.0,3.0
20.7,78.0,990.3,0.0,120.0,2.3
21.0,80.0,990.9,0.0,100.0,1.4
21.7,79.0,991.8,0.0,80.0,1.5
22.5,78.0,991.8,0.0,140.0,1.7
26.0,64.0,991.4,0.0,90.0,2.7
29.6,48.0,991.3,0.0,100.0,2.3
32.3,39.0,990.4,0.0,180.0,2.8
31.3,42.0,990.9,0.0,190.0,4.0
30.2,48.0,990.6,0.0,190.0,5.5
29.6,47.0,990.8,0.0,200.0,4.4
28.2,50.0,991.9,0.0,190.0,3.4
28.8,54.0,991.2,0.0,160.0,3.8
25.8,64.0,992.1,0.0,190.0,5.5
25.1,66.0,992.0,0.0,170.0,3.7
23.8,75.0,993.5,0.0,160.0,2.9
22.4,86.0,993.9,0.0,190.0,2.9
22.6,85.0,994.4,0.0,210.0,2.4
22.4,86.0,994.9,0.0,240.0,1.2
22.1,85.0,995.5,0.0,250.0,1.5
22.2,85.0,995.7,0.0,260.0,1.2
22.2,84.0,995.1,0.0,0.0,0.0
21.7,89.0,994.8,0.0,0.0,0.0
21.3,93.0,994.2,1.2,0.0,0.0
21.3,93.0,994.1,0.0,0.0,0.0
20.9,93.0,993.8,0.0,200.0,1.6
21.1,93.0,994.1,0.0,0.0,0.0
21.5,91.0,994.4,0.0,0.0,0.0
22.2,88.0,994.7,0.0,130.0,1.1
23.0,86.0,994.6,0.0,0.0,0.0
22.9,88.0,994.3,0.4,120.0,1.7
23.5,84.0,994.1,0.0,310.0,1.7
22.8,87.0,994.1,1.2,200.0,2.2
23.3,80.0,993.8,0.0,160.0,3.9
22.0,84.0,994.4,0.0,160.0,4.7
20.9,92.0,994.8,0.2,170.0,3.8
19.5,93.0,996.1,1.2,180.0,4.3
19.1,93.0,997.0,1.8,170.0,3.7
17.9,92.0,997.2,2.0,120.0,2.4
18.1,90.0,998.4,0.0,60.0,1.4
18.4,91.0,999.8,0.0,0.0,0.0
18.1,92.0,1000.4,0.0,0.0,0.0
18.1,92.0,1001.0,0.0,0.0,0.0
18.1,93.0,1001.1,0.0,250.0,1.2
18.0,93.0,1000.9,0.0,230.0,1.5
17.9,93.0,1001.0,0.0,0.0,0.0
17.5,93.0,1000.6,0.0,300.0,1.3
16.4,93.0,1000.6,0.0,0.0,0.0
16.9,94.0,1000.5,0.0,0.0,0.0
16.6,94.0,1001.1,0.0,190.0,1.1
16.5,94.0,1001.8,0.4,250.0,1.5
17.2,94.0,1002.2,0.0,320.0,1.3
18.0,93.0,1002.5,0.0,0.0,0.0
17.9,90.0,1002.7,0.4,210.0,1.3
20.2,84.0,1002.9,0.0,100.0,1.5
21.4,73.0,1003.0,0.0,130.0,3.2
19.9,86.0,1003.1,0.0,180.0,3.0
21.9,63.0,1002.6,0.0,190.0,3.4
21.7,68.0,1002.8,0.0,10.0,1.8
22.0,59.0,1002.6,0.0,160.0,3.1
22.2,57.0,1002.5,0.2,150.0,3.5
22.6,55.0,1002.5,0.0,150.0,3.6
21.8,56.0,1003.0,0.0,150.0,4.0
20.3,64.0,1003.5,0.0,150.0,4.1
19.4,70.0,1004.2,0.0,150.0,2.7
18.0,79.0,1005.0,0.0,110.0,1.1
16.8,83.0,1005.1,0.0,70.0,1.4
16.8,82.0,1005.3,0.0,110.0,2.0
16.3,87.0,1005.4,0.0,0.0,0.0
14.5,91.0,1004.9,0.0,0.0,0.0
13.5,93.0,1004.6,0.0,0.0,0.0
13.1,94.0,1003.9,0.0,0.0,0.0
12.0,94.0,1003.6,0.0,0.0,0.0
11.9,95.0,1003.8,0.0,70.0,1.8
12.0,95.0,1003.6,0.0,70.0,2.4
15.4,93.0,1003.8,0.0,80.0,2.2
20.3,73.0,1003.7,0.0,90.0,1.8
23.2,56.0,1003.3,0.0,90.0,3.7
25.4,45.0,1002.9,0.0,80.0,4.2
26.0,41.0,1002.3,0.0,80.0,3.9
28.1,38.0,1001.6,0.0,100.0,4.4
28.8,36.0,1000.7,0.0,100.0,4.4
29.9,35.0,999.6,0.0,100.0,4.6
29.5,35.0,998.9,0.0,100.0,4.9
29.0,36.0,998.4,0.0,110.0,6.0
27.5,40.0,998.4,0.0,110.0,6.7
24.8,48.0,998.5,0.0,110.0,6.8
21.9,56.0,999.3,0.0,100.0,6.9
19.8,64.0,1000.1,0.0,100.0,6.0
18.5,69.0,1000.4,0.0,100.0,4.9
17.4,75.0,1000.4,0.0,100.0,3.9
16.7,80.0,999.9,0.0,90.0,2.6
16.5,81.0,999.6,0.0,100.0,3.2
14.3,87.0,999.5,0.0,360.0,1.2
12.7,90.0,999.2,0.0,0.0,0.0
11.7,92.0,998.8,0.0,0.0,0.0
11.3,93.0,998.3,0.0,0.0,0.0
10.4,93.0,998.3,0.0,0.0,0.0
10.3,94.0,998.4,0.0,160.0,1.5
14.6,91.0,998.4,0.0,150.0,1.3
18.3,76.0,998.3,0.0,260.0,1.2
21.6,62.0,997.3,0.0,310.0,1.4
27.4,42.0,996.5,0.0,340.0,1.5
30.1,33.0,995.4,0.0,80.0,2.1
32.0,27.0,994.6,0.0,70.0,2.5
34.7,25.0,993.7,0.0,100.0,2.5
36.6,20.0,992.6,0.0,90.0,2.7
37.1,18.0,991.8,0.0,60.0,2.5
37.7,17.0,991.2,0.0,110.0,2.0
34.9,33.0,991.6,0.0,100.0,4.2
31.1,43.0,991.9,0.0,100.0,5.6
27.2,53.0,993.0,0.0,100.0,5.3
24.5,60.0,994.2,0.0,100.0,4.4
22.4,67.0,995.3,0.0,100.0,2.1
20.1,75.0,996.2,0.0,150.0,1.5
18.8,80.0,997.3,0.0,190.0,1.1
17.1,84.0,998.3,0.0,0.0,0.0
18.9,78.0,998.1,0.0,190.0,4.0
18.9,85.0,998.3,0.0,150.0,1.9
19.1,85.0,998.6,0.0,110.0,1.8
18.3,87.0,998.7,0.0,90.0,2.2
17.6,89.0,998.9,0.0,90.0,2.6
17.3,90.0,999.5,0.0,90.0,2.9
19.2,84.0,1000.3,0.0,90.0,3.1
22.9,67.0,1000.8,0.0,90.0,2.8
23.3,63.0,1001.1,0.0,150.0,2.2
25.2,55.0,1001.2,0.0,160.0,2.1
26.4,51.0,1001.0,0.0,190.0,2.4
27.7,50.0,1000.7,0.0,150.0,3.2
27.1,51.0,1000.4,0.0,130.0,3.2
28.8,45.0,1000.0,0.0,180.0,4.0
27.9,48.0,999.8,0.0,170.0,5.2
27.6,48.0,1000.2,0.0,170.0,5.6
25.4,57.0,1000.3,0.0,190.0,5.3
23.4,64.0,1001.0,0.0,200.0,4.8
21.4,73.0,1001.8,0.0,180.0,3.1
20.1,79.0,1002.7,0.0,180.0,1.8
19.9,81.0,1003.6,0.0,190.0,1.4
19.1,84.0,1003.5,0.0,170.0,1.9
18.5,86.0,1003.6,0.0,160.0,1.4
17.6,89.0,1003.6,0.0,80.0,1.6
17.1,90.0,1003.4,0.0,0.0,0.0
17.6,90.0,1003.1,0.0,60.0,1.2
18.1,89.0,1002.9,0.0,130.0,1.2
18.3,87.0,1003.1,0.0,0.0,0.0
18.5,86.0,1003.4,0.0,0.0,0.0
18.0,87.0,1003.6,0.0,0.0,0.0
19.7,83.0,1003.7,0.0,90.0,1.3
21.4,77.0,1004.2,0.0,0.0,0.0
23.0,70.0,1004.3,0.0,0.0,0.0
23.8,67.0,1004.3,0.0,170.0,1.7
24.9,59.0,1003.9,0.0,170.0,2.0
26.4,56.0,1003.4,0.0,170.0,2.4
26.7,52.0,1002.9,0.0,130.0,2.4
27.5,51.0,1002.5,0.0,140.0,3.0
26.9,52.0,1002.0,0.0,150.0,4.3
28.5,46.0,1001.8,0.0,160.0,4.8
25.9,51.0,1002.0,0.0,160.0,5.7
25.0,52.0,1002.3,0.0,140.0,5.0
23.4,54.0,1003.1,0.0,100.0,4.6
21.3,61.0,1004.0,0.0,110.0,4.1
20.0,67.0,1004.7,0.0,100.0,3.0
18.5,73.0,1004.8,0.0,110.0,1.2
17.9,77.0,1004.7,0.0,110.0,1.9
17.4,80.0,1004.7,0.0,90.0,1.3
16.3,84.0,1004.3,0.0,80.0,1.8
15.2,88.0,1003.9,0.0,90.0,2.6
14.1,90.0,1003.4,0.0,110.0,1.2
13.7,92.0,1003.0,0.0,110.0,1.2
12.9,92.0,1003.0,0.0,90.0,1.3
12.5,93.0,1003.4,0.0,90.0,1.5
16.3,87.0,1003.2,0.0,80.0,2.0
18.9,77.0,1003.2,0.0,0.0,0.0
24.7,57.0,1002.3,0.0,60.0,1.4
26.2,52.0,1001.6,0.0,90.0,3.7
27.0,47.0,1001.1,0.0,100.0,3.2
28.7,41.0,1000.1,0.0,110.0,3.2
30.1,36.0,999.4,0.0,90.0,3.6
28.6,44.0,998.7,0.0,130.0,4.4
29.5,42.0,998.2,0.0,150.0,6.4
29.2,44.0,997.7,0.0,150.0,7.1
27.5,49.0,997.7,0.0,150.0,7.2
27.1,51.0,998.2,0.0,100.0,5.5
24.3,59.0,998.5,0.0,110.0,5.4
22.6,67.0,999.1,0.0,100.0,4.3
21.2,72.0,999.4,0.0,90.0,3.1
20.1,79.0,999.5,0.0,90.0,2.9
19.1,84.0,999.5,0.0,100.0,2.1
18.4,87.0,999.5,0.0,120.0,1.8
17.8,89.0,998.9,0.0,90.0,1.4
16.5,91.0,998.4,0.0,170.0,1.1
15.5,92.0,998.1,0.0,0.0,0.0
15.1,93.0,997.5,0.0,170.0,1.2
14.3,93.0,997.7,0.0,140.0,1.4
15.4,94.0,998.0,0.0,0.0,0.0
17.4,94.0,997.7,0.0,0.0,0.0
20.4,82.0,997.6,0.0,0.0,0.0
25.0,62.0,997.0,0.0,0.0,0.0
28.9,46.0,996.0,0.0,360.0,1.5
32.2,33.0,995.0,0.0,60.0,2.4
34.2,30.0,993.9,0.0,60.0,2.9
34.6,28.0,993.1,0.0,10.0,2.7
36.5,24.0,992.3,0.0,80.0,2.5
37.2,31.0,991.4,0.0,50.0,2.3
33.4,42.0,991.3,0.0,100.0,7.1
31.4,48.0,991.7,0.0,110.0,6.9
28.7,54.0,992.4,0.0,110.0,6.9
25.3,66.0,993.1,0.0,100.0,6.4
23.5,72.0,993.5,0.0,90.0,5.6
22.6,76.0,993.5,0.0,90.0,5.1
21.9,78.0,993.6,0.0,100.0,4.3
21.3,81.0,993.6,0.0,100.0,3.7
19.7,87.0,993.7,0.0,70.0,2.7
19.2,88.0,993.6,0.0,70.0,2.0
17.5,91.0,993.7,0.0,0.0,0.0
16.4,92.0,993.2,0.0,0.0,0.0
15.6,93.0,993.1,0.0,100.0,1.3
15.7,94.0,993.2,0.0,90.0,1.3
15.2,94.0,994.0,0.0,90.0,1.2
17.9,91.0,994.1,0.0,90.0,2.7
23.2,73.0,994.1,0.0,80.0,2.2
26.7,61.0,993.8,0.0,100.0,1.4
30.0,50.0,993.4,0.0,30.0,1.4
31.8,41.0,992.8,0.0,360.0,1.7
35.9,26.0,992.0,0.0,100.0,1.5
36.8,24.0,991.5,0.0,180.0,2.6
38.1,20.0,991.3,0.0,190.0,4.4
35.7,24.0,991.5,0.0,200.0,6.1
33.7,31.0,992.0,0.0,200.0,6.1
31.3,39.0,992.4,0.0,210.0,5.0
29.1,47.0,992.9,0.0,200.0,4.5
26.0,56.0,993.4,0.0,200.0,4.1
23.5,69.0,993.7,0.0,200.0,2.5
21.2,79.0,994.2,0.0,240.0,1.8
19.6,87.0,994.8,0.0,210.0,1.8
19.6,91.0,995.1,0.0,230.0,1.9
20.0,90.0,995.2,0.0,240.0,1.4
20.3,88.0,995.2,0.0,0.0,0.0
19.6,92.0,995.2,0.0,0.0,0.0
18.8,94.0,994.9,0.0,210.0,1.3
19.1,94.0,994.8,0.0,0.0,0.0
18.8,94.0,994.9,0.0,0.0,0.0
18.9,94.0,995.2,0.0,0.0,0.0
19.4,94.0,995.4,0.0,0.0,0.0
20.5,91.0,995.3,0.0,0.0,0.0
23.3,75.0,994.9,0.0,0.0,0.0
28.8,54.0,994.1,0.0,80.0,1.7
30.9,46.0,993.2,0.0,240.0,2.1
33.5,38.0,991.7,0.0,100.0,3.0
33.8,42.0,991.2,0.0,110.0,3.8
34.5,42.0,990.1,0.0,150.0,5.7
33.5,43.0,989.5,0.0,120.0,5.8
32.7,46.0,989.5,0.0,120.0,6.6
26.8,62.0,989.5,0.0,140.0,6.7
24.8,69.0,991.4,0.0,150.0,6.2
23.6,73.0,993.7,0.0,150.0,4.6
23.1,79.0,992.5,0.0,110.0,5.5
23.3,78.0,991.6,0.0,140.0,3.7
21.0,85.0,992.4,0.0,200.0,5.5
21.4,84.0,993.0,0.0,200.0,4.6
21.6,84.0,993.4,0.0,310.0,1.7
21.5,86.0,992.9,0.0,240.0,1.6
21.8,86.0,992.4,0.0,280.0,1.3
21.9,86.0,991.4,0.0,280.0,1.4
21.9,87.0,991.8,0.0,290.0,1.5
21.8,87.0,991.7,0.0,290.0,1.7
21.8,85.0,992.0,0.0,270.0,1.7
22.1,83.0,992.5,0.0,230.0,1.2
23.6,77.0,992.3,0.0,200.0,1.3
24.6,72.0,992.1,0.0,320.0,1.2
26.1,66.0,991.9,0.0,300.0,1.4
27.4,62.0,991.5,0.0,290.0,2.0
26.8,62.0,990.3,0.0,320.0,2.2
26.6,61.0,991.3,0.0,220.0,1.7
30.7,48.0,989.9,0.0,220.0,1.3
30.7,51.0,989.4,0.0,170.0,2.7
28.9,57.0,989.9,0.0,170.0,4.5
26.9,63.0,989.9,0.0,160.0,5.0
25.2,68.0,990.6,0.0,110.0,3.4
23.7,74.0,991.4,0.0,150.0,3.7
22.8,78.0,992.7,0.0,170.0,2.5
22.1,81.0,993.6,0.0,190.0,2.5
21.8,81.0,993.9,0.0,240.0,1.3
20.8,85.0,993.2,0.0,250.0,1.3
20.5,86.0,993.4,0.0,280.0,1.4
20.2,86.0,993.0,0.0,0.0,0.0
19.8,86.0,992.5,0.0,0.0,0.0
19.4,86.0,991.9,0.0,90.0,2.0
18.9,87.0,991.9,0.0,100.0,2.4
18.9,86.0,992.2,0.0,70.0,1.8
18.4,87.0,992.5,0.0,70.0,2.2
19.8,80.0,993.0,0.0,100.0,1.7
23.3,62.0,993.2,0.0,90.0,1.6
24.7,56.0,993.3,0.0,190.0,2.6
26.8,49.0,992.9,0.0,160.0,2.2
27.9,45.0,992.5,0.0,160.0,2.4
26.3,47.0,992.6,0.0,160.0,3.5
29.1,38.0,992.1,0.0,150.0,3.0
28.5,38.0,991.7,0.0,150.0,4.9
28.8,36.0,991.5,0.0,170.0,5.6
27.2,36.0,991.6,0.0,180.0,5.6
26.3,36.0,991.9,0.0,170.0,5.6
24.5,42.0,992.4,0.0,180.0,5.4
21.9,50.0,993.2,0.0,180.0,5.3
19.9,59.0,994.1,0.0,160.0,3.3
19.1,63.0,995.3,0.0,80.0,2.9
18.2,66.0,995.8,0.0,100.0,2.6
17.5,69.0,995.7,0.0,110.0,2.4
16.1,75.0,995.4,0.0,90.0,2.8
15.8,76.0,995.4,0.0,80.0,3.2
15.5,78.0,995.2,0.0,80.0,3.1
15.2,80.0,995.1,0.0,80.0,3.2
14.4,82.0,994.8,0.0,80.0,2.9
14.6,81.0,994.8,0.0,80.0,3.0
13.7,83.0,995.2,0.0,80.0,2.5
15.7,78.0,995.7,0.0,70.0,2.4
17.7,70.0,996.1,0.0,0.0,0.0
20.5,60.0,996.0,0.0,0.0,0.0
22.8,52.0,996.1,0.0,100.0,1.2
25.5,43.0,995.8,0.0,230.0,1.6
27.6,38.0,995.2,0.0,330.0,1.7
29.2,35.0,994.8,0.0,230.0,2.5
29.0,34.0,994.2,0.0,170.0,3.7
27.4,35.0,994.5,0.0,170.0,6.5
25.8,38.0,995.2,0.0,190.0,7.0
25.0,42.0,995.8,0.0,190.0,6.0
23.7,45.0,996.9,0.0,190.0,5.8
20.8,53.0,998.2,0.0,190.0,5.4
19.6,60.0,999.7,0.0,160.0,2.6
18.5,69.0,1000.5,0.0,100.0,2.2
18.7,71.0,1001.1,0.0,130.0,1.3
17.5,76.0,1001.3,0.0,80.0,1.1
17.3,78.0,1001.3,0.0,0.0,0.0
15.7,83.0,1001.3,0.0,160.0,1.5
15.6,83.0,1001.1,0.0,140.0,1.5
15.0,85.0,1001.3,0.0,120.0,1.4
14.1,86.0,1001.2,0.0,130.0,1.6
15.1,86.0,1001.6,0.0,100.0,1.9
14.4,85.0,1002.4,0.0,100.0,2.6
16.5,78.0,1003.5,0.0,120.0,1.2
19.9,62.0,1004.4,0.0,90.0,1.1
22.1,56.0,1004.7,0.0,220.0,2.4
22.9,57.0,1004.7,0.0,210.0,3.1
24.7,51.0,1004.5,0.0,190.0,2.6
25.5,47.0,1004.1,0.0,160.0,2.2
26.9,44.0,1004.0,0.0,170.0,3.2
25.7,50.0,1003.6,0.0,180.0,3.7
27.3,47.0,1003.4,0.0,180.0,4.2
24.9,54.0,1003.6,0.0,150.0,5.0
23.7,62.0,1004.0,0.0,150.0,5.0
22.5,69.0,1004.6,0.0,150.0,5.2
21.7,73.0,1005.4,0.0,140.0,4.1
20.8,79.0,1006.4,0.0,140.0,3.7
20.1,81.0,1007.4,0.0,120.0,4.2
19.5,85.0,1007.8,0.0,130.0,3.2
18.7,90.0,1007.5,0.0,130.0,3.1
18.7,90.0,1007.4,0.0,130.0,3.5
19.1,88.0,1007.1,0.0,120.0,3.3
19.1,86.0,1006.6,0.0,110.0,3.9
19.1,85.0,1006.3,0.0,120.0,3.8
18.9,85.0,1006.0,0.0,110.0,3.2
19.2,84.0,1006.2,0.0,100.0,2.1
19.2,83.0,1006.4,0.0,100.0,2.4
19.7,81.0,1006.4,0.0,100.0,3.1
21.1,75.0,1006.2,0.0,100.0,3.7
22.8,68.0,1006.2,0.0,100.0,4.8
23.8,64.0,1005.5,0.0,100.0,5.9
24.1,64.0,1004.9,0.0,100.0,6.1
24.9,62.0,1003.7,0.0,100.0,5.9
26.5,57.0,1002.5,0.0,100.0,6.1
28.9,51.0,1001.6,0.0,100.0,6.6
27.9,54.0,999.5,0.0,110.0,7.2
27.2,58.0,998.8,0.0,110.0,7.4
25.3,65.0,998.8,0.0,110.0,6.8
24.2,69.0,999.1,0.0,110.0,5.9
